"","student_id","subject","semester","section","total_points_possible","total_points_earned","proportion_earned","gender","enrollment_reason","enrollment_status","time_spent","time_spent_hours","course_id","int","val","percomp","tv","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","date_x","post_int","post_uv","post_tv","post_percomp","date_y","date"
"193",86216,"BioA","S116",1,2420,2226.61,0.920086776859504,"M","Scheduling Conflict","Approved/Enrolled",1855.9338,30.93223,"BioA-S116-01",3.8,3.33333333333333,3.5,3.57142857142857,4,3,3,4,4,4,4,4,3,3,"2015-09-08T19:52:00Z",3.75,3.66666666666667,3.71428571428571,3.5,"2016-01-18T18:55:00Z",NA
"194",86229,"FrScA","S216",1,1232,1050,0.852272727272727,"F","Course Unavailable at Local School","Approved/Enrolled",1210.0499,20.1674983333333,"FrScA-S216-01",5,3.33333333333333,4.5,4.28571428571429,5,3,4,5,5,3,5,5,4,5,"2016-01-26T15:03:00Z",NA,NA,NA,NA,NA,NA
"195",86240,"OcnA","S216",1,1833,1318.05,0.719067103109656,"M","Course Unavailable at Local School","Approved/Enrolled",1800.2174,30.0036233333333,"OcnA-S216-01",4,3.66666666666667,3.5,3.85714285714286,4,4,3,4,4,4,4,4,3,4,"2016-01-28T14:35:00Z",NA,NA,NA,NA,NA,NA
"196",86251,"FrScA","S216",1,1232,914,0.741883116883117,"F","Other","Approved/Enrolled",1374.95,22.9158333333333,"FrScA-S216-01",4.4,2.66666666666667,3,3.57142857142857,5,3,2,5,4,3,4,4,2,4,"2016-02-02T13:14:00Z",NA,NA,NA,NA,NA,NA
"197",86267,"AnPhA","S116",1,1775,776.77,0.437616901408451,"F","Course Unavailable at Local School","Approved/Enrolled",406.0001,6.76666833333333,"AnPhA-S116-01",5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,"2015-09-14T01:18:00Z",NA,NA,NA,NA,NA,NA
"198",86268,"AnPhA","S216",1,1775,1686.26667,0.950009391549296,"F","Course Unavailable at Local School","Approved/Enrolled",1272.3172,21.2052866666667,"AnPhA-S216-01",5,5,4,5,5,5,4,5,5,5,4,5,5,5,"2016-01-25T21:09:00Z",NA,NA,NA,NA,NA,NA
"199",86271,"FrScA","S116",1,1212,1193,0.984323432343234,"F","Course Unavailable at Local School","Approved/Enrolled",282.7834,4.71305666666667,"FrScA-S116-01",4.2,4,3.5,4.14285714285714,4,4,3,4,5,5,4,4,3,4,"2015-09-14T14:27:00Z",4,3.66666666666667,3.85714285714286,3,"2015-12-14T20:06:00Z",NA
"200",86275,"AnPhA","S116",1,1775,1680.88,0.946974647887324,"F","Course Unavailable at Local School","Approved/Enrolled",7067.1498,117.78583,"AnPhA-S116-01",4.4,4,3,4.28571428571429,4,4,3,4,4,5,3,5,3,5,"2015-09-17T14:19:00Z",NA,NA,NA,NA,NA,NA
"201",86277,"AnPhA","S116",1,1775,1616.36666,0.910629104225352,"F","Course Unavailable at Local School","Approved/Enrolled",3856.8672,64.28112,"AnPhA-S116-01",4.2,4,4,4,4,5,5,5,4,4,3,4,3,4,"2015-09-20T23:53:00Z",NA,NA,NA,NA,NA,NA
"202",86280,"FrScA","S116",1,1212,1048,0.864686468646865,"F","Course Unavailable at Local School","Approved/Enrolled",2167.9669,36.1327816666667,"FrScA-S116-01",5,5,4,5,5,5,3,5,5,5,5,5,5,5,"2015-09-09T11:49:00Z",NA,NA,NA,NA,NA,NA
"203",86286,"AnPhA","S116",1,1775,1726.25,0.972535211267606,"F","Course Unavailable at Local School","Approved/Enrolled",4140.4495,69.0074916666667,"AnPhA-S116-01",4.2,3.66666666666667,2.5,4,4,4,3,4,4,4,2,4,3,5,"2015-09-22T14:50:00Z",NA,NA,NA,NA,NA,NA
"204",86294,"AnPhA","S116",1,1775,1514.66667,0.853333335211268,"F","Course Unavailable at Local School","Approved/Enrolled",4239.5495,70.6591583333333,"AnPhA-S116-01",4,4.33333333333333,3.5,4.14285714285714,4,4,3,4,4,4,4,4,5,4,"2015-09-17T12:50:00Z",NA,NA,NA,NA,NA,NA
"205",86296,"OcnA","S216",1,1833,1328.54,0.724789961811238,"F","Course Unavailable at Local School","Approved/Enrolled",403.8,6.73,"OcnA-S216-01",3.6,3,3,3.28571428571429,4,3,2,4,4,3,4,4,3,2,"2016-01-25T14:09:00Z",NA,NA,NA,NA,NA,NA
"206",86309,"FrScA","S116",3,1212,853.73,0.704397689768977,"F","Course Unavailable at Local School","Approved/Enrolled",1219.4837,20.3247283333333,"FrScA-S116-03",4.8,3.33333333333333,4.5,4.14285714285714,5,3,5,5,4,4,4,5,3,5,"2015-09-09T13:06:00Z",4,2.66666666666667,3.42857142857143,3.5,"2016-01-12T14:37:00Z",NA
"207",86314,"AnPhA","S116",2,1775,1486.01333,0.837190608450704,"F","Course Unavailable at Local School","Approved/Enrolled",3030.1667,50.5027783333333,"AnPhA-S116-02",4.2,5,4.5,4.42857142857143,4,5,4,5,4,5,5,4,5,4,"2015-10-07T16:43:00Z",NA,NA,NA,NA,NA,NA
"208",86339,"FrScA","S116",1,1212,1125,0.928217821782178,"F","Scheduling Conflict","Approved/Enrolled",598.783,9.97971666666667,"FrScA-S116-01",4.2,3.66666666666667,3.5,3.85714285714286,4,4,3,5,4,4,4,4,3,4,"2015-09-16T12:59:00Z",NA,NA,NA,NA,NA,NA
"209",86340,"FrScA","S116",1,1212,1173,0.967821782178218,"F","Scheduling Conflict","Approved/Enrolled",1077.3504,17.95584,"FrScA-S116-01",4.4,3.33333333333333,4,3.85714285714286,4,4,4,5,4,3,4,4,3,5,"2015-09-14T14:19:00Z",NA,NA,NA,NA,NA,NA
"210",86340,"OcnA","S216",1,1833,358.75,0.195717403164212,"F","Course Unavailable at Local School","Dropped",111.5834,1.85972333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",86349,"FrScA","S216",1,1232,1100,0.892857142857143,"F","Scheduling Conflict","Approved/Enrolled",847.9663,14.1327716666667,"FrScA-S216-01",5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,"2016-01-26T13:30:00Z",4.25,4,4.14285714285714,3.5,"2015-09-14T12:32:00Z",NA
"212",86349,"OcnA","S116",1,1676,1564.96,0.933747016706444,"F","Course Unavailable at Local School","Approved/Enrolled",1601.1335,26.6855583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",86353,"PhysA","S116",1,2225,1898.7,0.853348314606742,"M","Learning Preference of the Student","Approved/Enrolled",328.5168,5.47528,"PhysA-S116-01",4.8,5,3,4.85714285714286,5,5,3,5,5,5,3,5,5,4,"2015-09-09T17:38:00Z",3,3.33333333333333,3.14285714285714,3,"2016-01-06T13:31:00Z",NA
"214",86364,"FrScA","S116",1,1212,979,0.807755775577558,"F","Other","Approved/Enrolled",3429.2834,57.1547233333333,"FrScA-S116-01",4.8,3.66666666666667,4,4.28571428571429,4,3,3,5,5,5,5,5,3,5,"2015-09-09T13:22:00Z",3.75,3.66666666666667,3.71428571428571,3,"2015-11-12T14:31:00Z",NA
"215",86365,"FrScA","S116",1,1212,1197,0.987623762376238,"F","Other","Approved/Enrolled",1027.7002,17.1283366666667,"FrScA-S116-01",4.4,4,4,4.14285714285714,4,4,4,5,4,4,4,4,4,5,"2015-09-14T15:09:00Z",NA,NA,NA,NA,NA,NA
"216",86429,"AnPhA","S116",1,1775,1604.61,0.904005633802817,"F","Scheduling Conflict","Approved/Enrolled",7003.0005,116.716675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",86432,"AnPhA","S116",1,1775,1330.71333,0.749697650704225,"M","Scheduling Conflict","Approved/Enrolled",3715.9002,61.93167,"AnPhA-S116-01",3.8,4,3,3.85714285714286,4,4,3,4,4,4,3,4,4,3,"2015-09-10T14:47:00Z",NA,NA,NA,NA,NA,NA
"218",86446,"AnPhA","S116",1,1775,1560.63,0.879228169014085,"F","Scheduling Conflict","Approved/Enrolled",2527.6997,42.1283283333333,"AnPhA-S116-01",4,3.66666666666667,3,3.85714285714286,4,4,3,4,4,4,3,4,3,4,"2015-09-10T16:41:00Z",NA,NA,NA,NA,NA,NA
"219",86451,"AnPhA","S116",1,1775,1692.77,0.95367323943662,"F","Scheduling Conflict","Approved/Enrolled",4176.8337,69.613895,"AnPhA-S116-01",4.4,4.33333333333333,4,4.28571428571429,4,4,4,5,4,5,4,5,4,4,"2015-09-11T17:11:00Z",NA,NA,NA,NA,NA,NA
"220",86455,"FrScA","S116",1,1212,1107,0.913366336633663,"F","Other","Approved/Enrolled",1616.3337,26.938895,"FrScA-S116-01",5,2.66666666666667,3,4,5,2,3,5,5,4,3,5,2,5,"2015-10-01T17:49:00Z",NA,NA,NA,NA,NA,NA
"221",86455,"OcnA","S216",1,1833,1689,0.921440261865794,"F","Other","Approved/Enrolled",2337.4167,38.956945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",86460,"OcnA","S116",1,1676,1515.73,0.904373508353222,"F","Other","Approved/Enrolled",1891.1999,31.5199983333333,"OcnA-S116-01",4.2,3.66666666666667,3.5,4,5,3,4,4,4,4,3,4,4,4,"2015-09-09T17:42:00Z",4.5,5,4.71428571428571,2,"2015-12-10T19:07:00Z",NA
"223",86476,"AnPhA","S116",1,1775,1656.06166,0.932992484507042,"F","Course Unavailable at Local School","Approved/Enrolled",1937.5168,32.2919466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",86476,"FrScA","S116",1,1212,1161,0.957920792079208,"F","Course Unavailable at Local School","Approved/Enrolled",1673.8004,27.8966733333333,"FrScA-S116-01",4,2.66666666666667,4,3.42857142857143,4,3,4,4,4,3,4,4,2,4,"2015-09-14T14:51:00Z",NA,NA,NA,NA,NA,NA
"225",86479,"AnPhA","S116",1,1775,1653.81667,0.931727701408451,"F","Course Unavailable at Local School","Approved/Enrolled",2712.234,45.2039,"AnPhA-S116-01",5,5,NA,5,5,5,NA,5,5,5,4,5,5,5,"2015-09-11T02:08:00Z",NA,NA,NA,NA,NA,NA
"226",86484,"AnPhA","S116",1,1775,1496.61,0.843160563380282,"M","Course Unavailable at Local School","Approved/Enrolled",1872.0336,31.20056,"AnPhA-S116-01",4.2,4.66666666666667,4.5,4.42857142857143,5,5,4,4,4,5,5,4,4,4,"2015-09-11T15:35:00Z",NA,NA,NA,NA,NA,NA
"227",86488,"AnPhA","S116",1,1775,1583.005,0.891833802816901,"F","Course Unavailable at Local School","Approved/Enrolled",3599.7168,59.99528,"AnPhA-S116-01",4.2,3.66666666666667,4,3.85714285714286,4,4,4,5,4,4,4,4,3,4,"2015-09-17T12:58:00Z",NA,NA,NA,NA,NA,NA
"228",86490,"FrScA","S216",1,1232,1155,0.9375,"F","Course Unavailable at Local School","Approved/Enrolled",1101.2833,18.3547216666667,"FrScA-S216-01",4.4,4.33333333333333,3.5,4.28571428571429,5,4,3,5,4,5,4,4,4,4,"2016-01-25T15:23:00Z",NA,NA,NA,NA,NA,NA
"229",86492,"AnPhA","S116",1,1775,708.275,0.399028169014085,"F","Course Unavailable at Local School","Approved/Enrolled",893.1332,14.8855533333333,"AnPhA-S116-01",4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,"2015-09-17T15:38:00Z",NA,NA,NA,NA,NA,NA
"230",86504,"AnPhA","S116",1,1775,1328.37,0.748377464788732,"F","Scheduling Conflict","Approved/Enrolled",1551.3498,25.85583,"AnPhA-S116-01",1.8,2.33333333333333,2.5,2.14285714285714,2,2,3,1,2,2,2,2,3,2,"2015-09-11T11:37:00Z",NA,NA,NA,NA,NA,NA
"231",86515,"FrScA","S216",1,1232,1066,0.86525974025974,"M","Course Unavailable at Local School","Approved/Enrolled",846.0835,14.1013916666667,"FrScA-S216-01",5,4,4,4.57142857142857,5,4,3,5,5,5,5,5,3,5,"2016-01-25T18:36:00Z",NA,NA,NA,NA,NA,NA
"232",86527,"OcnA","S216",1,1833,1497.23,0.816819421713039,"F","Course Unavailable at Local School","Approved/Enrolled",2211.5331,36.858885,"OcnA-S216-01",4.4,4,3,4.28571428571429,4,4,3,4,4,4,3,5,4,5,"2016-01-27T14:23:00Z",NA,NA,NA,NA,NA,NA
"233",86543,"FrScA","S116",1,1212,977,0.806105610561056,"F","Course Unavailable at Local School","Approved/Enrolled",1425.9832,23.7663866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",86580,"BioA","S116",1,2420,1941.75,0.802376033057851,"F","Learning Preference of the Student","Approved/Enrolled",1076.5339,17.9422316666667,"BioA-S116-01",3.8,3.33333333333333,2.5,3.57142857142857,4,3,2,4,4,4,3,4,3,3,"2015-09-09T17:10:00Z",NA,NA,NA,NA,NA,NA
"235",86588,"AnPhA","S116",1,1775,534,0.300845070422535,"F","Scheduling Conflict","Approved/Enrolled",67.5167,1.12527833333333,"AnPhA-S116-01",5,4.66666666666667,5,4.85714285714286,5,5,5,5,5,5,5,5,4,5,"2015-09-14T11:53:00Z",NA,NA,NA,NA,NA,NA
"236",86608,"AnPhA","S116",1,1775,1404.09,0.79103661971831,"F","Course Unavailable at Local School","Approved/Enrolled",3109.0664,51.8177733333333,"AnPhA-S116-01",4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,"2015-09-11T11:36:00Z",NA,NA,NA,NA,NA,NA
"237",86618,"FrScA","S116",3,1212,653.11,0.538869636963696,"F","Course Unavailable at Local School","Approved/Enrolled",2393.4669,39.891115,"FrScA-S116-03",5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,"2015-09-14T18:47:00Z",5,5,5,5,"2015-09-11T18:28:00Z",NA
"238",86627,"FrScA","S116",2,1212,745.73,0.615288778877888,"M","Course Unavailable at Local School","Approved/Enrolled",2193.117,36.55195,"FrScA-S116-02",4.2,4.66666666666667,4,4.42857142857143,5,5,4,4,5,5,4,4,4,3,"2015-09-10T17:20:00Z",NA,NA,NA,NA,NA,NA
"239",86679,"FrScA","S116",1,1212,1161,0.957920792079208,"F","Other","Approved/Enrolled",2267.4,37.79,"FrScA-S116-01",NA,3,4,NA,4,3,3,4,NA,3,5,4,3,4,"2015-09-15T00:59:00Z",NA,NA,NA,NA,NA,NA
"240",86689,"OcnA","S116",2,1676,1316.2,0.785322195704057,"M","Course Unavailable at Local School","Approved/Enrolled",2457.1828,40.9530466666667,"OcnA-S116-02",5,4,3,4.57142857142857,5,4,3,5,5,4,3,5,4,5,"2015-09-09T17:09:00Z",NA,NA,NA,NA,NA,NA
"241",86697,"OcnA","S216",2,1676,1472.37,0.878502386634845,"F","Other","Approved/Enrolled",1133.4667,18.8911116666667,"OcnA-S216-02",4.6,4,4,4.28571428571429,5,4,4,5,4,4,4,4,4,5,"2016-02-01T13:55:00Z",NA,NA,NA,NA,NA,NA
"242",86707,"AnPhA","S116",2,1775,1562.85334,0.880480754929577,"F","Course Unavailable at Local School","Approved/Enrolled",2143.133,35.7188833333333,"AnPhA-S116-02",4.4,4.66666666666667,3.5,4.42857142857143,4,5,3,5,4,5,4,4,4,5,"2015-09-10T15:02:00Z",NA,NA,NA,NA,NA,NA
"243",86709,"FrScA","S116",1,1212,1173,0.967821782178218,"M","Scheduling Conflict","Approved/Enrolled",1600.3334,26.6722233333333,"FrScA-S116-01",4.4,3,3.5,3.71428571428571,5,3,4,5,4,3,3,4,3,4,"2015-09-22T14:57:00Z",NA,NA,NA,NA,NA,NA
"244",86758,"OcnA","S116",1,1676,1603.7,0.956861575178998,"F","Course Unavailable at Local School","Approved/Enrolled",3742.8836,62.3813933333333,"OcnA-S116-01",4.6,3,3.5,3.85714285714286,4,3,4,5,5,3,3,5,3,4,"2015-09-09T15:00:00Z",4.75,4.66666666666667,4.71428571428571,4,"2015-09-17T15:51:00Z",NA
"245",86792,"FrScA","S116",1,1212,1201,0.990924092409241,"F","Course Unavailable at Local School","Approved/Enrolled",879.1998,14.65333,"FrScA-S116-01",4.6,4,4,4.28571428571429,5,4,3,5,4,4,5,5,4,4,"2015-09-14T12:12:00Z",2.25,2,2.14285714285714,2.5,"2016-01-22T00:59:00Z",NA
"246",86793,"FrScA","S116",1,1212,1181,0.974422442244224,"F","Course Unavailable at Local School","Approved/Enrolled",553.3835,9.22305833333333,"FrScA-S116-01",4.8,4,4.5,4.42857142857143,5,4,4,5,5,4,5,5,4,4,"2015-09-09T16:53:00Z",4,3,3.57142857142857,4,"2016-01-04T12:55:00Z",NA
"247",86794,"FrScA","S116",1,1212,1113,0.918316831683168,"M","Course Unavailable at Local School","Approved/Enrolled",1274.8167,21.246945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",86803,"FrScA","S116",1,1212,1088,0.897689768976898,"F","Course Unavailable at Local School","Approved/Enrolled",3344.1504,55.73584,"FrScA-S116-01",4.8,4.33333333333333,4.5,4.57142857142857,5,4,4,5,5,5,5,5,4,4,"2015-09-14T13:28:00Z",NA,NA,NA,NA,NA,NA
"249",86815,"FrScA","S116",1,1212,1026,0.846534653465347,"F","Course Unavailable at Local School","Approved/Enrolled",1666.7332,27.7788866666667,"FrScA-S116-01",4.8,3.33333333333333,3.5,4.14285714285714,5,3,3,5,5,4,4,4,3,5,"2015-09-11T15:45:00Z",4,4,4,4,"2015-10-27T15:51:00Z",NA
"250",86836,"FrScA","S216",1,1232,1120,0.909090909090909,"F","Course Unavailable at Local School","Approved/Enrolled",1422.7335,23.712225,"FrScA-S216-01",4,3,3,3.57142857142857,4,3,3,4,4,3,3,4,3,4,"2016-01-25T16:53:00Z",NA,NA,NA,NA,NA,NA
"251",86836,"OcnA","S116",1,1676,50,0.0298329355608592,"F","Course Unavailable at Local School","Dropped",46.6833,0.778055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",86882,"FrScA","S116",3,1212,995,0.820957095709571,"F","Course Unavailable at Local School","Approved/Enrolled",1294.8334,21.5805566666667,"FrScA-S116-03",5,3.66666666666667,4.5,4.42857142857143,5,4,4,5,5,4,5,5,3,5,"2015-09-16T17:50:00Z",NA,NA,NA,NA,NA,NA
"253",86942,"AnPhA","S216",1,1775,1515.7,0.853915492957746,"F","Scheduling Conflict","Approved/Enrolled",3101.5166,51.6919433333333,"AnPhA-S216-01",5,4.66666666666667,5,4.85714285714286,5,4,5,5,5,5,5,5,5,5,"2016-01-25T17:08:00Z",NA,NA,NA,NA,NA,NA
"254",86943,"OcnA","S116",1,1676,1218.07,0.726772076372315,"M","Scheduling Conflict","Approved/Enrolled",1377.5666,22.9594433333333,"OcnA-S116-01",4.4,3.66666666666667,4,4,5,4,4,5,4,4,4,4,3,4,"2015-09-12T22:53:00Z",4.25,4,4.14285714285714,4,"2015-09-12T22:57:00Z",NA
"255",87001,"OcnA","S116",2,1676,1300.25,0.775805489260143,"M","Course Unavailable at Local School","Approved/Enrolled",1202.6335,20.0438916666667,"OcnA-S116-02",4.2,3.66666666666667,4.5,4,4,4,5,4,4,4,4,4,3,5,"2015-09-09T14:40:00Z",NA,NA,NA,NA,NA,NA
"256",87010,"FrScA","S116",1,1212,1080,0.891089108910891,"F","Course Unavailable at Local School","Approved/Enrolled",1920.8168,32.0136133333333,"FrScA-S116-01",3.8,3.66666666666667,3,3.85714285714286,4,3,3,3,4,4,3,4,4,4,"2015-09-08T16:52:00Z",4.75,4,4.42857142857143,3,"2015-10-27T19:03:00Z",NA
"257",87020,"FrScA","S216",1,1232,922.5,0.748782467532468,"F","Course Unavailable at Local School","Approved/Enrolled",1788.9003,29.815005,"FrScA-S216-01",4,3.33333333333333,4,3.57142857142857,4,3,3,5,4,4,5,4,3,3,"2016-02-23T16:19:00Z",NA,NA,NA,NA,NA,NA
"258",87027,"FrScA","S116",1,1212,932,0.768976897689769,"F","Course Unavailable at Local School","Approved/Enrolled",1605.0336,26.75056,"FrScA-S116-01",5,3.66666666666667,4,4.42857142857143,5,3,3,5,5,5,5,5,3,5,"2015-09-08T16:53:00Z",5,3.66666666666667,4.42857142857143,5,"2015-11-30T18:07:00Z",NA
"259",87043,"AnPhA","S116",1,1775,1639.47,0.923645070422535,"F","Other","Approved/Enrolled",1587.1833,26.453055,"AnPhA-S116-01",5,4.66666666666667,4.5,4.85714285714286,5,5,5,5,5,5,4,5,4,5,"2015-09-13T02:34:00Z",NA,NA,NA,NA,NA,NA
"260",87081,"BioA","S116",1,2420,311.25,0.128615702479339,"M","Other","Approved/Enrolled",181.5999,3.026665,"BioA-S116-01",4,4,4,4,4,4,3,4,4,4,5,4,4,4,"2015-09-09T20:05:00Z",NA,NA,NA,NA,NA,NA
"261",87093,"FrScA","S116",1,1212,860,0.70957095709571,"M","Course Unavailable at Local School","Approved/Enrolled",486.65,8.11083333333333,"FrScA-S116-01",4.4,4.66666666666667,4,4.57142857142857,5,5,4,4,4,5,4,4,4,5,"2015-09-09T18:57:00Z",NA,NA,NA,NA,NA,NA
"262",87122,"OcnA","S116",2,1676,230,0.137231503579952,"F","Course Unavailable at Local School","Approved/Enrolled",546.4335,9.107225,"OcnA-S116-02",5,5,4,5,5,5,4,5,5,5,4,5,5,5,"2015-09-10T11:47:00Z",NA,NA,NA,NA,NA,NA
"263",87163,"FrScA","S116",1,1212,1041,0.858910891089109,"F","Scheduling Conflict","Approved/Enrolled",1365.8501,22.7641683333333,"FrScA-S116-01",4.6,4.33333333333333,4.5,4.42857142857143,5,4,4,5,4,4,5,4,5,5,"2015-09-16T22:58:00Z",NA,NA,NA,NA,NA,NA
"264",87166,"AnPhA","S116",1,1775,1413.97333,0.796604692957746,"M","Course Unavailable at Local School","Approved/Enrolled",1471.8833,24.5313883333333,"AnPhA-S116-01",4.6,4.33333333333333,4.5,4.42857142857143,4,5,4,5,5,4,5,5,4,4,"2015-09-10T13:42:00Z",NA,NA,NA,NA,NA,NA
"265",87171,"PhysA","S116",1,2225,2182,0.980674157303371,"F","Course Unavailable at Local School","Approved/Enrolled",768.6994,12.8116566666667,"PhysA-S116-01",5,4.66666666666667,4,4.85714285714286,5,5,4,5,5,5,4,5,4,5,"2015-09-09T22:13:00Z",4.25,3.66666666666667,4,4,"2016-01-16T23:32:00Z",NA
"266",87209,"OcnA","S116",2,1676,1443.85,0.861485680190931,"F","Learning Preference of the Student","Approved/Enrolled",3755.1506,62.5858433333333,"OcnA-S116-02",3.8,3.33333333333333,3.5,3.57142857142857,4,3,3,4,4,4,4,4,3,3,"2015-09-09T13:23:00Z",NA,NA,NA,NA,NA,NA
"267",87484,"FrScA","S116",1,1212,1131,0.933168316831683,"F","Course Unavailable at Local School","Approved/Enrolled",3341.9499,55.699165,"FrScA-S116-01",4,3.33333333333333,4,3.57142857142857,5,4,3,5,2,4,5,4,2,4,"2015-09-09T17:25:00Z",NA,NA,NA,NA,NA,NA
"268",87485,"FrScA","S116",1,1212,922,0.760726072607261,"M","Course Unavailable at Local School","Approved/Enrolled",1451.8836,24.19806,"FrScA-S116-01",3.4,2.66666666666667,2.5,3.14285714285714,4,2,2,3,3,3,3,3,3,4,"2015-10-08T21:57:00Z",NA,NA,NA,NA,NA,NA
"269",87489,"FrScA","S116",1,1212,983,0.811056105610561,"M","Course Unavailable at Local School","Approved/Enrolled",1075.0999,17.9183316666667,"FrScA-S116-01",3.4,2.66666666666667,3,3,3,2,3,4,3,3,3,4,3,3,"2015-09-11T12:23:00Z",3.75,1.66666666666667,2.85714285714286,3,"2015-12-30T19:03:00Z",NA
"270",87504,"FrScA","S116",1,1212,835,0.688943894389439,"F","Learning Preference of the Student","Approved/Enrolled",1330.8502,22.1808366666667,"FrScA-S116-01",4.8,3.33333333333333,3,4.14285714285714,4,3,3,5,5,4,3,5,3,5,"2015-09-09T16:46:00Z",NA,NA,NA,NA,NA,NA
"271",87552,"BioA","S116",1,2420,2220,0.917355371900826,"F","Scheduling Conflict","Approved/Enrolled",1496.8001,24.9466683333333,"BioA-S116-01",4,4.66666666666667,NA,4.28571428571429,4,5,3,4,4,5,NA,4,4,4,"2015-09-17T00:15:00Z",NA,NA,NA,NA,NA,NA
"272",87579,"FrScA","S116",1,1212,1175,0.96947194719472,"M","Scheduling Conflict","Approved/Enrolled",1451.9169,24.198615,"FrScA-S116-01",3.8,3.33333333333333,3,3.57142857142857,4,3,3,4,4,4,3,4,3,3,"2015-09-22T15:13:00Z",NA,NA,NA,NA,NA,NA
"273",87670,"OcnA","S216",1,1833,1369.52,0.747146753955265,"F","Course Unavailable at Local School","Approved/Enrolled",1995.5832,33.25972,"OcnA-S216-01",4.8,5,5,4.85714285714286,5,5,5,5,4,5,5,5,5,5,"2016-01-26T14:47:00Z",NA,NA,NA,NA,NA,NA
"274",87689,"BioA","T116",1,2420,1996.15,0.824855371900826,"M","Other","Approved/Enrolled",1525.0333,25.4172216666667,"BioA-T116-01",2.8,3.66666666666667,3,3.14285714285714,3,4,2,3,3,5,4,3,2,2,"2015-09-10T22:27:00Z",2.75,3.33333333333333,3,3.5,"2015-11-17T03:04:00Z",NA
"275",87693,"FrScA","T116",1,1212,1090.47,0.899727722772277,"F","Course Unavailable at Local School","Approved/Enrolled",2479.8167,41.3302783333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",87805,"FrScA","S116",1,1212,1179,0.972772277227723,"F","Course Unavailable at Local School","Approved/Enrolled",1388.1167,23.1352783333333,"FrScA-S116-01",4.6,3.33333333333333,4.5,4,5,3,4,5,4,4,5,5,3,4,"2015-09-11T02:15:00Z",4.75,3.33333333333333,4.14285714285714,4.5,"2015-09-11T18:27:00Z",NA
"277",87825,"OcnA","S216",1,1833,1726.28,0.941778505182761,"M","Course Unavailable at Local School","Approved/Enrolled",330.7998,5.51333,"OcnA-S216-01",4.6,3.66666666666667,4.5,4.14285714285714,5,4,4,5,4,3,5,5,4,4,"2016-01-28T18:04:00Z",NA,NA,NA,NA,NA,NA
"278",87861,"FrScA","S216",1,1232,1182,0.959415584415584,"F","Course Unavailable at Local School","Approved/Enrolled",3303.3832,55.0563866666667,"FrScA-S216-01",4.6,3.66666666666667,4,4.14285714285714,4,4,3,5,4,4,5,5,3,5,"2016-02-01T14:02:00Z",NA,NA,NA,NA,NA,NA
"279",87865,"AnPhA","T116",1,1775,1500.51333,0.845359622535211,"F","Scheduling Conflict","Approved/Enrolled",1304.1168,21.73528,"AnPhA-T116-01",3.8,4.66666666666667,3.5,4.14285714285714,4,5,3,4,4,5,4,4,4,3,"2015-09-17T14:44:00Z",NA,NA,NA,NA,NA,NA
"280",87866,"FrScA","T116",1,1212,1144.42,0.944240924092409,"F","Course Unavailable at Local School","Approved/Enrolled",1988.8836,33.14806,"FrScA-T116-01",3.8,3.33333333333333,3.5,3.57142857142857,4,4,3,4,4,3,4,4,3,3,"2015-09-08T21:16:00Z",NA,NA,NA,NA,NA,NA
"281",87905,"FrScA","S116",1,1212,1149,0.948019801980198,"F","Course Unavailable at Local School","Approved/Enrolled",2166.8999,36.1149983333333,"FrScA-S116-01",4.4,2.66666666666667,4,3.71428571428571,5,3,4,4,5,3,4,5,2,3,"2015-09-10T13:53:00Z",NA,NA,NA,NA,NA,NA
